article_id,name,role_raw,type_final,gender_final,stance,conf,segment
2014E255T078,Milan DVOŘÁK,rusista,M3,M,S0,3,To si netroufám odhadnout. Mohlo by to tak být protože samozřejmě to je známo neříkám nic nového. Hospodářství Ruska do značné míry stojí právě na těžbě zejména energetických surovin a oni již léta upírají tedy zraky právě k tomu severnímu ledovému oceánu kde sou zjištěna ložiska ropná a myslím že i plynová a tam je ostatně tedy potenciální zdroj dalšího konfliktu až se budou tedy ty sáty které mají severní pobřeží jako pobřeží Severního ledového oceánu až se budou handrkovat o to kdo z nich má nárok na jaké teritoriální vody a na jaký kus toho šelfu a vůbec toho oceánského dna. Rusové například hlásají že jejich by mělo být veškeré všechno co je v hranicích od nejzápadnějšího do nejvýchodnějšího konce severního ruského pobřeží a tedy po polednících až k Severnímu pólu. Tak o tohle asi bude velká tahanice za nějakou dobu pakliže bude pokračovat to čemu říkáme globální oteplování a pakliže skutečně budou ty ledy Severního moře tát tedy Severního oceánu ten oceán bude splavnější více týdnů a měsíců v roce a tak dále. Ale to už odcházíme od tématu.
2014E255T078,Igor GIRKIN STRELKOV,ruský nacionalista předák separatistů,M6,M,SKIP,3,nacionalista předák separatistů Před našima očima se do věcí vložili zrádci kteří téměř zahubili jaro ruského národa a nevynechali žádnou příležitost aby zničili osvobozenecké hnutí ruského lidu.
2014E255T078,Timur ZAMILOV,výrobce cínových vojáčků,M2,M,SKIP,3,cínových vojáčků Teď není jasné jak jejich boj dopade. Nikdo neví co s nim bude za pár let. Za nějaký čas v nich ale lidé uvidí hrdiny slavné historické epochy. Jednou budou Rusové dobře znát tyto vojáky i jejich činy.
2014E297A005,Bohuslav SOBOTKA,premiér,M6,M,S3,2,ČSSD V těch letech 2020 až 2030 ty investice které budou realizovány v podnikové sféře budou v řádech set miliard korun ale musely by přijít stejně. Musely by přijít stejně protože Česká republika sama o sobě není schopna ovlivnit vývoj Evropy.
2014E275A048,Vladislav SMRŽ,ředitel sekce ministerstva životního prostředí,M5,M,S0,3,sekce ministerstva životního prostředí Dobrý večer.
2014E275A081,Dudley WIGDAHL,kurátor,M5,M,S0,3,Akvárium Pacifiku Takhle obrovská skupina na jednom místě je velkou událostí.
2014E275A081,Margaret WILLIAMSOVÁ,ředitelka arktického programu,M5,F,S6,2,arktického programu Světový fond na ochranu přírody Mnoho vědců předpovídá že během několika desítek let bychom mohli mít léto v Severním ledovém oceánu úplně bez ledu.
2014E303T062,Antonín PRACHAŘ,ministr dopravy,M6,M,S0,3,dopravy ANO Dobrý večer všem.
2014E297T006,Bohuslav SOBOTKA,premiér,M6,M,S3,2,ČSSD V těch letech 2020 až 2030 ty investice které budou realizováni v podnikové sféře budou v řádech set miliard korun. Ale musely by přijít stejně. Musely by přijít stejně protože Česká republika sama o sobě není schopna ovlivnit vývoj Evropy.
2014E297T023,Bohuslav SOBOTKA,premiér,M6,M,S3,2,ČSSD V těch letech 2020 až 2030 ty investice které budou realizováni v podnikové sféře budou v řádech set miliard korun. Ale musely by přijít stejně. Musely by přijít stejně protože Česká republika sama o sobě není schopna ovlivnit vývoj Evropy.
2014E296T086,Angela MERKELOVÁ,německá kancléřka,M6,F,S0,2,kancléřka Dnes jde hlavně o téma klimatu. Nebude to jednoduché a nemůžu v tuto chvíli říct jestli dosáhneme výsledku.
2014E296T086,Francoise HOLLANDE,francouzský premiér,M6,M,S0,2,premiér Jestli nebude dohoda v Bruselu mezi evropskými zeměmi které pokročily nejdál v této věci tak jak chcete přesvědčit Číňany Američany nebo chudší země?
2014E296T086,Bohuslav SOBOTKA,premiér a předseda strany,M6,M,S0,2,a předseda strany ČSSD Ale jde také o to abychom si udrželi schopnost rozhodovat se na národní úrovni to znamená v České republice o tom z jakých zdrojů budeme vyrábět elektrickou energii. A jakým tempem budeme snižovat energetickou náročnost.
2014E275T081,Dudley WIGDAHL,kurátor,M5,M,S0,3,Akvárium Pacifiku Takhle obrovská skupina na jednom místě je velkou událostí.
2014E275T081,Margaret WILLIAMSOVÁ,ředitelka arktického programu,M5,F,S6,2,arktického programu Světový fond na ochranu přírody Mnoho vědců předpovídá že během několika desítek let bychom mohli mít léto v Severním ledovém oceánu úplně bez ledu.
2014E319A014,David CAMERON,britský premiér,M6,M,S0,3,premiér Jsem k němu velmi upřímný. Věci které Rusko na Ukrajině udělalo jsou nepřijatelné.
2014E319A014,Stephen HARPER,kanadský premiér,M6,M,S0,3,premiér Zdroj mluvčí premiéra Jason MacDonald Reuters Potřesu vám rukou ale řeknu vám jednu věc z Ukrajiny musíte zmizet.
2014E319A014,Vladimir PUTIN,ruský prezident,M6,M,S0,3,prezident Samozřejmě očekávám že ukrajinská krize skončí. Samozřejmě chceme mít normální vztahy s našimi partnery s USA a Evropou.
2014E329T069,Ted MAKSYM,oceánografický ústav,M3,M,S0,2,ústav Woods Hole WHOI Tohle vidíme seshora to je snadné známe to z letadla nebo satelitu. Ale dolů už nedohlédneme. A to je na tomhle projektu skvělé.
2014E329T069,Zdeněk KUKAL,oceánolog,M3,M,S0,3,Česká geologická služba Dobrý večer.
2014E324T072,Andrew CUOMO,guvernér státu,M6,M,S0,3,státu New York Využíváme téhle příležitosti ale zase začne sněžit.
2014E316T033,Barack OBAMA,americký prezident,M6,M,S6,3,prezident Je to ambiciózní cíl. Ale je to reálný cíl. Zdvojnásobí se tak tempo snižování uhlíkových emisí ve Spojených státech. Nasměruje nás to k výraznému snížení emisí v rozvinutých zemích které považují vědci za nezbytné abychom se vyhnuli katastrofickým důsledkům klimatických změn.
2014E307T082,Pan KI MUN,generální tajemník,M6,M,S6,2,tajemník OSN Věda promluvila o jejím sdělení není žádných pochyb. Politici musí jednat.
2014E306T008,Ladislav MIKO,bývalý ministr životního prostředí pověřen,M6,M,S0,3,ministr životního prostředí pověřen řízením GŘ pro zdraví a ochranu spotřebitele EK Dobrý den.
2014E306T008,Tomáš DAVID,generální ředitel,M5,M,S0,3,ředitel EP ENERGY Dobrý den.
2014E306T008,Jan MLÁDEK,ministr průmyslu a obchodu,M6,M,S0,3,průmyslu a obchodu ČSSD Dobrý den.
2014E306T005,Pan KI MUN,generální tajemník,M6,M,S6,3,tajemník OSN Pokud budeme pokračovat ve stejném kurzu jako doposud v příští dekádě zaznamenáme další výkyvy počasí. I kdybychom zastavili veškeré emise hned zítra klimatickým změnám se nevyhneme i po další roky. Dobrá zpráva je že pokud zastavíme znečišťování planety okamžitě máme ještě šanci pro příští generace něco změnit.
2014E363T021,Pavel KAPLER,vedoucí expedice správce české vědecké,M5,M,S6,3,expedice správce české vědecké stanice J. G. Mendela v Antarktidě Především je expedice zaměřena na pokračování v dlouhodobém monitoringu změn klimatu a také jejich projevů. To znamená ústupu ledovců a vlivu na ekosystémy jako jsou mechy a lišejníky. Co se týče těch tučňáků tak tento výzkum bude probíhat ve spolupráci s chilskými vědci kteří se velmi zajímají o své jižní sousedy tučňáky. A imunitní studii povede lékař výprava pan doktor nesrozumitelné . Letošní expedice cestuje poměrně nalehko. Máme sebou asi jenom 9 tun materiálu což opravdu není mnoho. V loňském roce se nám podařilo dopravit strategické zásoby přesahující 30 tun materiálu především technického rázu protože stanice je stále jaksi na vzestupu ve svém budování. Budeme v letošním roce s pomocí silného čtyřčlenného technického týmu instalovat nový typ větrné elektrárny a sestavu solárních panelů pro zajištění autonomnějšího provozu a větší nezávislosti stanice na fosilních palivech.
2014E363T061,Sandip VERMA,náměstkyně brit,M5,M,S4,2,brit. ministra pro energetiku a klimatické změny Myslím že to může být považováno za jasný signál toho že lze nové jaderné elektrárny stavět. A státům které zkoumají možnosti jaderné energetiky to dává určitou jistotu že tu tato cesta je. Jde také o důkaz že když pečlivě připravíte návrh který splňuje veškeré požadavky které komise očekává nebudou stát novým jaderným elektrárnám v cestě žádné překážky. redaktor citace osoba Někteří odborníci v Česku si myslím že Británie je specifický případ protože jde o ostrovní systém takže u jiných států může Evropská komise rozhodovat jinak. redaktorka citace
2014E356T087,Petr PAVEL,náčelník,M6,M,S0,3,Generálního štábu Armády ČR Dobrý večer.
2014E356T087,Miroslav BÁRTA,egyptolog,M3,M,S0,3,Filozofická fakulta UK Dobrý večer.
2014E356T087,Martin KOVÁŘ,historik,M3,M,S0,3,Ústav světových dějin FF UK Dobrý večer.
2014E356T087,Stanislav KOMÁREK,biolog filozof,M3,M,S0,3,filozof Přírodovědecká fakulta UK Ona je vždycky otázka co je naoko a zdali to může přejít v něco v něco vážného. Může. Ty dva světy si navzájem nerozumějí a oba dva potřebují také nějaké nepřátele. Obraz obraz nepřítele. Vlastně ono ne úplně nadarmo Vánoce máme skutečně za dveřmi si všechna významná náboženství mír pokoj. Tím je míněn nikoli primárně absence války ale pokoj v duších protože to co vlastně konflikty vyvolává je naše vnitřní vyladění které si potom žádá toho abych tak řekl hr hr na ně. A tam je určité nebezpečí že že obě strany projeví stejnou míru stejnou míru neústupnosti a nikdo vlastně neví jaký bude jaký bude výsledek. Dost se toho popravdě řečeno obávám.
2014E349T074,Lubomír ZAORÁLEK,ministr zahraničí,M6,M,S0,3,zahraničí ČSSD Dobrý večer přeji.
2014E349T074,Jaroslav BAŠTA,bývalý velvyslanec v,M6,M,S0,3,velvyslanec v Moskvě Události komentáře 11. 12. 2014 Tím že Rusové mají poměrně dost úvěrů které musejí splácet a mají obtížný přístup k penězům povedlo Rusy donutit k tomu aby začali s reformami které odkládali protože měli dost peněz z té drahé ropy. Takže teď je momentálně je prostě otázka jak se bude ten Východ vyvíjet. Když se podíváte na aktivity ruského prezidenta Putina tak zjistíte že nejenom byl v Turecku teď je v Indii zjistíte že tam například domluvil jako výstavbu 12 reaktorů jaderných reaktorů.
2014E347T011,Barbara HENDRICKSOVÁ,německá ministryně životního prostředí,M6,F,S6,2,ministryně životního prostředí Ráno jsme se jako zástupci Evropské unie dohodli že najdeme kompromis mezi několika možnostmi které jsou teď v textu zmíněné. Evropská unie a Německo jsou připraveni to udělat. redaktorka Konference v Limě ale zatím selhává v tom hlavním v nalezení společného kompromisu mezi téměř dvěma stovkami zemí. Páteční jednání se protáhla dlouho do noci. A ještě dnes se ladí další nesrovnalosti.
2014E345T070,Isabelle ROUXOVÁ,obyvatelka,M2,F,S0,3,Monaka Je to skoro lepší než Ježíšek. Každopádně se na něj čekalo jako na mesiáše.
2014E344T041,Evo MORALES,prezident,M6,M,S6,2,Bolívie Jsme na počátku fáze zničení naší země a vymření lidského druhu. Ekonomicky vyspělé země zodpovědné za ničení přírody nás přivedly do stádia kdy máme neúrodnou půdu. A to jen proto abychom splnili jejich povinnosti vůči komunitě.
2014E344T046,Evo MORALES,prezident,M6,M,S6,2,Bolívie Jsme na počátku fáze zničení naší země a vymření lidského druhu. Ekonomicky vyspělé země zodpovědné za ničení přírody nás přivedly do stádia kdy máme neúrodnou půdu. A to jen proto abychom splnili jejich povinnosti vůči komunitě.
2014E344T025,Evo MORALES,prezident,M6,M,S6,2,Bolívie Jsme na počátku fáze zničení naší země a vymření lidského druhu. Ekonomicky vyspělé země zodpovědné za ničení přírody nás přivedly do stádia kdy máme neúrodnou půdu. A to jen proto abychom splnili jejich povinnosti vůči komunitě.
2014E344T012,Evo MORALES,prezident,M6,M,S6,2,Bolívie Jsme na počátku fáze zničení naší země a vymření lidského druhu. Ekonomicky vyspělé země zodpovědné za ničení přírody nás přivedly do stádia kdy máme neúrodnou půdu. A to jen proto abychom splnili jejich povinnosti vůči komunitě.
2015E030A055,Lisa MURKOWSKIOVÁ,republikánská senátorka,M6,F,S3,1,senátorka Je to důležité pro pracovní místa v této zemi pro energetickou bezpečnost.
2015E030A055,Barack OBAMA,americký prezident,M6,M,S6,1,prezident Jsem hrdý na to že ministerstvo vnitra předložilo komplexní plán abychom ochránili útočiště a prohlásili nová území včetně pobřežních plání za rezervaci.
2015E030A055,Bil WALKER,guvernér,M6,M,S0,1,Aljašky To je jako kdybyste řekli jinému státu například sesterské Havaji že v ní už nechceme žádnou turistiku abychom ji uchovali nedotčenou.
2015E026A008,Barack OBAMA,americký prezident,M6,M,S0,2,prezident Chtěl jsem velmi poděkovat za vaši výjimečnou pohostinnost kterou jste nám projevili. Jsme vděční za vaše přátelství a vážím si toho že můžu být prvním americkým prezidentem který se zúčastní oslav Dne republiky.
2015E016A077,Paul KIRSHEN,odborník na klima,M3,M,S6,3,na klima Univerzita New Hampshire Jsme zranitelní kvůli bouřím na pobřeží ale ty se dají zvládnout. Ale pokud hladina moře stoupne o šedesát centimetrů což se možná stane do poloviny století budou to velmi drahé záplavy.
2015E016A077,Chris MARCHI,ředitel výstavby sdružení,M5,M,S6,2,výstavby sdružení NOAH Projekt který tady bude postaven bude jedna celá dvacet až jedna celá padesát metrů nad zemí s podzemním parkovištěm a spodní konstrukcí bude moct protékat voda.
2015E012A038,Lucie CWIKOVÁ,lékařka,M3,F,S6,2,Městská nemocnice Ostrava Ten lidský organismus na to připravený není je náchylnější k různým zánětlivým onemocněním hlavně tedy obyčejným nachlazením a to se potom může zase zhoršit do bronchitid nebo ještě úplně zhoršit i astma.
2015E012A038,Eduard CIGÁN,zemědělec,M2,M,S6,2,Už jsme měli na podzim problém se setím řepky bylo strašně moc škůdců slimáčci nám požrali. A teď kdyby ještě suché mrazy uhodily tak jak řepka tak ozimé pšenice by trpěly.
2015E012A038,Václav KURKA,vedoucí areálu,M5,M,S0,2,areálu Vaňkův kopec Tak teďko v pátek co bylo tak pršelo tak moc lidí nepřišlo ale jinak pokud je možno tak zasněžujeme budeme zasněžovat dále ať máme co nejvíc sněhu protože jezdíme až do Velikonoc.
2015E005A073,Luděk KLUSÁČEK,trenér,M5,M,SKIP,3,FC Vysočina Jihlava Nejdůležitější poznáte právě až na hřišti jak se chovají ti hráči v některých situacích kdy je vidíte zblízka ne na videu prostě je to úplně jiný. redaktor Na startu přípravy se hlásily tři nové tváře včetně reprezentanta do 21 let Vojtěcha Kubisty který přichází do Jihlavy z Jablonce. V prvoligovém kádru naopak už nepokračují dva zkušení fotbalisté. Na pozici hrajícího asistenta juniorky se přesunul Václav Koloušek a jiné angažmá si hledá Vlastimil Vidlička.
2015E030T071,Lisa MURKOEWSKLOVÁ,republikánská senátorka,M6,F,S0,1,senátorka Je to důležité pro pracovní místa v této zemi pro energetickou bezpečnost.
2015E030T071,Barack OBAMA,americký prezident,M6,M,S0,2,prezident Jsem hrdý na to že ministerstvo vnitra předložilo komplexní plán abychom ochránili útočiště a prohlásili nová území včetně pobřežních plání za rezervaci.
2015E030T071,Bill WALKER,guvernér,M6,M,S0,1,Aljašky To je jako kdybyste řekli jinému státu například sesterské Havaji že v ní už nechceme žádnou turistiku abychom jí uchovali nedotčenou.
